CHANNEL node 8 DALSANA
N_CASCADE_LINRES 3
K_TRAVELTIME_HOURS 6.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2022 9 9 19 9.5200 0.20563200 9.5200 0.0000 
2022 9 9 20 9.5200 0.20563200 9.5200 0.0000 
2022 9 9 21 9.5200 0.20563200 9.5200 0.0000 
2022 9 9 22 9.5200 0.20563200 9.5200 0.0000 
2022 9 9 23 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 0 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 1 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 2 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 3 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 4 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 5 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 6 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 7 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 8 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 9 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 10 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 11 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 12 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 13 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 14 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 15 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 16 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 17 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 18 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 19 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 20 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 21 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 22 9.5200 0.20563200 9.5200 0.0000 
2022 9 10 23 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 0 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 1 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 2 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 3 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 4 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 5 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 6 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 7 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 8 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 9 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 10 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 11 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 12 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 13 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 14 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 15 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 16 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 17 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 18 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 19 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 20 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 21 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 22 9.5200 0.20563200 9.5200 0.0000 
2022 9 11 23 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 0 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 1 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 2 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 3 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 4 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 5 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 6 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 7 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 8 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 9 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 10 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 11 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 12 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 13 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 14 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 15 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 16 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 17 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 18 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 19 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 20 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 21 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 22 9.5200 0.20563200 9.5200 0.0000 
2022 9 12 23 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 0 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 1 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 2 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 3 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 4 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 5 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 6 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 7 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 8 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 9 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 10 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 11 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 12 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 13 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 14 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 15 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 16 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 17 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 18 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 19 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 20 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 21 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 22 9.5200 0.20563200 9.5200 0.0000 
2022 9 13 23 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 0 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 1 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 2 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 3 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 4 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 5 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 6 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 7 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 8 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 9 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 10 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 11 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 12 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 13 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 14 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 15 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 16 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 17 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 18 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 19 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 20 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 21 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 22 9.5200 0.20563200 9.5200 0.0000 
2022 9 14 23 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 0 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 1 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 2 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 3 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 4 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 5 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 6 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 7 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 8 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 9 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 10 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 11 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 12 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 13 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 14 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 15 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 16 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 17 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 18 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 19 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 20 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 21 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 22 9.5200 0.20563200 9.5200 0.0000 
2022 9 15 23 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 0 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 1 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 2 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 3 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 4 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 5 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 6 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 7 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 8 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 9 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 10 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 11 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 12 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 13 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 14 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 15 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 16 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 17 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 18 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 19 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 20 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 21 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 22 9.5200 0.20563200 9.5200 0.0000 
2022 9 16 23 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 0 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 1 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 2 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 3 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 4 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 5 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 6 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 7 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 8 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 9 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 10 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 11 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 12 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 13 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 14 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 15 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 16 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 17 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 18 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 19 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 20 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 21 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 22 9.5200 0.20563200 9.5200 0.0000 
2022 9 17 23 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 0 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 1 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 2 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 3 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 4 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 5 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 6 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 7 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 8 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 9 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 10 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 11 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 12 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 13 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 14 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 15 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 16 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 17 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 18 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 19 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 20 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 21 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 22 9.5200 0.20563200 9.5200 0.0000 
2022 9 18 23 9.5200 0.20563200 9.5200 0.0000 
2022 9 19 0 9.5200 0.20563200 9.5200 0.0000 
2022 9 19 1 9.5200 0.20563200 9.5200 0.0000 
2022 9 19 2 9.5200 0.20563200 9.5200 0.0000 
2022 9 19 3 9.5200 0.20563200 9.5200 0.0000 
2022 9 19 4 9.5200 0.20563200 9.5200 0.0000 
2022 9 19 5 9.5200 0.20563200 9.5200 0.0000 
2022 9 19 6 9.5200 0.20563200 9.5200 0.0000 
2022 9 19 7 9.5200 0.20563200 9.5200 0.0000 
2022 9 19 8 9.5200 0.20563200 9.5200 0.0000 
2022 9 19 9 9.5200 0.20563200 9.5200 0.0000 
2022 9 19 10 9.5200 0.20563200 9.5200 0.0000 
