RESERVOIR node 5 TOPPSY
reservoir_init_fr= 0.90000  init_masl=647.006
Filling at HRW [Mm3] = 395.17000
Filling at LRW [Mm3] = 268.53000
Active reservoir capacity [Mm3] = 126.64000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s]   [m3/s]    [m3/s]     [m3/s] 
2022 9 2 15 0.2600 396.6400 0.0000 3.2000 382.9733 647.1166 0.9037 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4600 0.0000 
2022 9 2 16 0.2600 491.8000 0.0000 3.2000 382.9858 647.1196 0.9038 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4600 0.0000 
2022 9 2 17 0.2600 552.5100 0.0000 3.2000 382.9982 647.1225 0.9039 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4600 0.0000 
2022 9 2 18 0.2600 572.7500 0.0000 3.2000 383.0107 647.1255 0.9040 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4600 0.0000 
2022 9 2 19 0.2600 545.0200 0.0000 3.2000 383.0232 647.1284 0.9041 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4600 0.0000 
2022 9 2 20 0.2500 440.6200 0.0000 3.2000 383.0356 647.1313 0.9042 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4500 0.0000 
2022 9 2 21 0.2500 355.8800 0.0000 3.2000 383.0480 647.1343 0.9043 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4500 0.0000 
2022 9 2 22 0.2500 217.7900 0.0000 3.2000 383.0604 647.1372 0.9044 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4500 0.0000 
2022 9 2 23 0.2500 238.2100 0.0000 3.2000 383.0728 647.1401 0.9045 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4500 0.0000 
2022 9 3 0 0.2500 253.5000 0.0000 3.2000 383.0853 647.1431 0.9046 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4500 0.0000 
2022 9 3 1 0.2500 271.6000 0.0000 3.2000 383.0977 647.1460 0.9047 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4500 0.0000 
2022 9 3 2 0.2500 258.7100 0.0000 3.2000 383.1101 647.1490 0.9048 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4500 0.0000 
2022 9 3 3 0.2500 243.5100 0.0000 3.2000 383.1225 647.1519 0.9049 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4500 0.0000 
2022 9 3 4 0.2500 301.8400 0.0000 3.2000 383.1349 647.1548 0.9050 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4500 0.0000 
2022 9 3 5 0.2500 284.0000 0.0000 3.2000 383.1474 647.1578 0.9051 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4500 0.0000 
2022 9 3 6 0.2500 382.1900 0.0000 3.2000 383.1598 647.1607 0.9052 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4500 0.0000 
2022 9 3 7 0.2500 413.5400 0.0000 3.2000 383.1722 647.1636 0.9053 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4500 0.0000 
2022 9 3 8 0.2500 393.5100 0.0000 3.2000 383.1846 647.1666 0.9054 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4500 0.0000 
2022 9 3 9 0.2500 442.1400 0.0000 3.2000 383.1970 647.1695 0.9055 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4500 0.0000 
2022 9 3 10 0.2400 453.6600 0.0000 3.2000 383.2094 647.1724 0.9056 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4400 0.0000 
2022 9 3 11 0.2400 468.9000 0.0000 3.2000 383.2218 647.1754 0.9057 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4400 0.0000 
2022 9 3 12 0.2400 456.4300 0.0000 3.2000 383.2342 647.1783 0.9058 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4400 0.0000 
2022 9 3 13 0.2400 459.8200 0.0000 3.2000 383.2466 647.1812 0.9058 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4400 0.0000 
2022 9 3 14 0.2400 431.0300 0.0000 3.2000 383.2590 647.1841 0.9059 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4400 0.0000 
2022 9 3 15 0.2400 387.1700 0.0000 3.2000 383.2713 647.1871 0.9060 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4400 0.0000 
2022 9 3 16 0.2400 414.6800 0.0000 3.2000 383.2837 647.1900 0.9061 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4400 0.0000 
2022 9 3 17 0.2300 468.4800 0.0000 3.2000 383.2961 647.1929 0.9062 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4300 0.0000 
2022 9 3 18 0.2300 531.4800 0.0000 3.2000 383.3084 647.1958 0.9063 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4300 0.0000 
2022 9 3 19 0.2400 513.1200 0.0000 3.2000 383.3208 647.1988 0.9064 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4400 0.0000 
2022 9 3 20 0.2400 443.1200 0.0000 3.2000 383.3332 647.2017 0.9065 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4400 0.0000 
2022 9 3 21 0.2500 395.0200 0.0000 3.2000 383.3456 647.2046 0.9066 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4500 0.0000 
2022 9 3 22 0.2500 330.8700 0.0000 3.2000 383.3580 647.2076 0.9067 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4500 0.0000 
2022 9 3 23 0.2500 215.7900 0.0000 3.2000 383.3704 647.2105 0.9068 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4500 0.0000 
2022 9 4 0 0.2700 210.1400 0.0000 3.2000 383.3829 647.2135 0.9069 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4700 0.0000 
2022 9 4 1 0.2900 205.3000 0.0000 3.2000 383.3955 647.2164 0.9070 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4900 0.0000 
2022 9 4 2 0.2800 209.5200 0.0000 3.2000 383.4080 647.2194 0.9071 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4800 0.0000 
2022 9 4 3 0.2800 225.8600 0.0000 3.2000 383.4206 647.2224 0.9072 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4800 0.0000 
2022 9 4 4 0.2900 228.5700 0.0000 3.2000 383.4331 647.2253 0.9073 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.4900 0.0000 
2022 9 4 5 0.2900 216.1600 0.0000 3.2000 383.4287 647.2243 0.9073 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.4900 4.7200 
2022 9 4 6 0.3000 231.8500 0.0000 3.2000 383.4243 647.2232 0.9073 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 4 7 0.3000 215.0200 0.0000 3.2000 383.4199 647.2222 0.9072 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 4 8 0.3000 188.9800 0.0000 3.2000 383.4155 647.2212 0.9072 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 4 9 0.3000 298.2800 0.0000 3.2000 383.4111 647.2201 0.9071 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 4 10 0.3000 200.4200 0.0000 3.2000 383.4067 647.2191 0.9071 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 4 11 0.3000 248.6000 0.0000 3.2000 383.4023 647.2180 0.9071 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 4 12 0.3000 404.7600 0.0000 3.2000 383.3979 647.2170 0.9070 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 4 13 0.3000 404.3900 0.0000 3.2000 383.3936 647.2160 0.9070 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 4 14 0.3000 364.4300 0.0000 3.2000 383.3892 647.2149 0.9070 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 4 15 0.3000 248.5300 0.0000 3.2000 383.3848 647.2139 0.9069 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 4 16 0.3000 410.2000 0.0000 3.2000 383.3804 647.2129 0.9069 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 4 17 0.3000 442.0700 0.0000 3.2000 383.3760 647.2118 0.9069 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 4 18 0.3000 501.0600 0.0000 3.2000 383.3716 647.2108 0.9068 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 4 19 0.3000 500.6000 0.0000 3.2000 383.3672 647.2097 0.9068 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 4 20 0.3000 449.0300 0.0000 3.2000 383.3628 647.2087 0.9068 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 4 21 0.3000 418.8500 0.0000 3.2000 383.3584 647.2077 0.9067 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 4 22 0.3000 344.0800 0.0000 3.2000 383.3540 647.2066 0.9067 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 4 23 0.3000 275.7500 0.0000 3.2000 383.3496 647.2056 0.9067 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 0 0.3000 225.3100 0.0000 3.2000 383.3452 647.2045 0.9066 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 1 0.3000 217.5800 0.0000 3.2000 383.3409 647.2035 0.9066 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 2 0.3000 228.2200 0.0000 3.2000 383.3365 647.2025 0.9066 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 3 0.3000 245.1000 0.0000 3.2000 383.3321 647.2014 0.9065 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 4 0.3000 376.3900 0.0000 3.2000 383.3277 647.2004 0.9065 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 5 0.3000 457.3400 0.0000 3.2000 383.3233 647.1994 0.9065 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 6 0.3000 503.6800 0.0000 3.2000 383.3189 647.1983 0.9064 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 7 0.3000 517.0400 0.0000 3.2000 383.3145 647.1973 0.9064 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 8 0.3000 476.2600 0.0000 3.2000 383.3101 647.1962 0.9063 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 9 0.3000 429.2600 0.0000 3.2000 383.3057 647.1952 0.9063 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 10 0.3000 385.8200 0.0000 3.2000 383.3013 647.1942 0.9063 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 11 0.3000 402.6600 0.0000 3.2000 383.2969 647.1931 0.9062 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 12 0.3000 398.7600 0.0000 3.2000 383.2925 647.1921 0.9062 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 13 0.3000 291.4200 0.0000 3.2000 383.2881 647.1911 0.9062 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 14 0.3000 402.6800 0.0000 3.2000 383.2838 647.1900 0.9061 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 15 0.3000 401.9700 0.0000 3.2000 383.2794 647.1890 0.9061 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 16 0.3000 484.3400 0.0000 3.2000 383.2750 647.1879 0.9061 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 17 0.3000 546.8400 0.0000 3.2000 383.2706 647.1869 0.9060 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 18 0.3000 579.7300 0.0000 3.2000 383.2662 647.1859 0.9060 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 19 0.3000 504.0000 0.0000 3.2000 383.2618 647.1848 0.9060 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 20 0.3000 417.8100 0.0000 3.2000 383.2574 647.1838 0.9059 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 21 0.3000 329.4400 0.0000 3.2000 383.2530 647.1827 0.9059 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 22 0.3000 230.8900 0.0000 3.2000 383.2486 647.1817 0.9059 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 5 23 0.3000 279.5100 0.0000 3.2000 383.2442 647.1807 0.9058 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 6 0 0.3000 305.4700 0.0000 3.2000 383.2398 647.1796 0.9058 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 6 1 0.3000 282.3100 0.0000 3.2000 383.2354 647.1786 0.9058 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5000 4.7200 
2022 9 6 2 0.3100 289.6700 0.0000 3.2000 383.2311 647.1776 0.9057 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5100 4.7200 
2022 9 6 3 0.3100 293.6400 0.0000 3.2000 383.2267 647.1765 0.9057 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5100 4.7200 
2022 9 6 4 0.3100 393.0700 0.0000 3.2000 383.2224 647.1755 0.9057 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5100 4.7200 
2022 9 6 5 0.3100 462.0400 0.0000 3.2000 383.2180 647.1745 0.9056 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5100 4.7200 
2022 9 6 6 0.3100 521.0100 0.0000 3.2000 383.2137 647.1734 0.9056 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5100 4.7200 
2022 9 6 7 0.3100 540.1400 0.0000 3.2000 383.2093 647.1724 0.9056 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5100 4.7200 
2022 9 6 8 0.3100 474.4700 0.0000 3.2000 383.2050 647.1714 0.9055 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5100 4.7200 
2022 9 6 9 0.3100 441.4400 0.0000 3.2000 383.2006 647.1704 0.9055 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5100 4.7200 
2022 9 6 10 0.3100 311.8200 0.0000 3.2000 383.1962 647.1693 0.9055 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5100 4.7200 
2022 9 6 11 0.3100 261.3000 0.0000 3.2000 383.1919 647.1683 0.9054 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5100 4.7200 
2022 9 6 12 0.3100 273.5200 0.0000 3.2000 383.1875 647.1673 0.9054 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5100 4.7200 
2022 9 6 13 0.3100 286.6500 0.0000 3.2000 383.1832 647.1662 0.9053 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5100 4.7200 
2022 9 6 14 0.3200 386.9200 0.0000 3.2000 383.1789 647.1652 0.9053 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5200 4.7200 
2022 9 6 15 0.3200 472.2400 0.0000 3.2000 383.1745 647.1642 0.9053 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5200 4.7200 
2022 9 6 16 0.3200 481.7900 0.0000 3.2000 383.1702 647.1632 0.9052 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5200 4.7200 
2022 9 6 17 0.3200 525.8500 0.0000 3.2000 383.1659 647.1621 0.9052 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5200 4.7200 
2022 9 6 18 0.3200 549.4500 0.0000 3.2000 383.1616 647.1611 0.9052 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5200 4.7200 
2022 9 6 19 0.3200 541.0200 0.0000 3.2000 383.1573 647.1601 0.9051 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5200 4.7200 
2022 9 6 20 0.3100 509.6200 0.0000 3.2000 383.1529 647.1591 0.9051 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5100 4.7200 
2022 9 6 21 0.3100 466.2000 0.0000 3.2000 383.1485 647.1580 0.9051 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5100 4.7200 
2022 9 6 22 0.3100 453.1000 0.0000 3.2000 383.1442 647.1570 0.9050 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5100 4.7200 
2022 9 6 23 0.3100 421.7600 0.0000 3.2000 383.1398 647.1560 0.9050 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5100 4.7200 
2022 9 7 0 0.3100 391.3100 0.0000 3.2000 383.1355 647.1550 0.9050 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5100 4.7200 
2022 9 7 1 0.3100 374.3800 0.0000 3.2000 383.1311 647.1539 0.9049 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5100 4.7200 
2022 9 7 2 0.3100 373.0200 0.0000 3.2000 383.1268 647.1529 0.9049 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5100 4.7200 
2022 9 7 3 0.3100 394.9700 0.0000 3.2000 383.1224 647.1519 0.9049 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5100 4.7200 
2022 9 7 4 0.3100 402.2600 0.0000 3.2000 383.1180 647.1508 0.9048 0.0000 4.7200 0.0000 0.0000 0.0000 0.0000 0.0000 3.5100 4.7200 
